shipping_id,order_id,carrier,shipping_date,delivery_date,shipping_cost
499,653,IndiaPost,2024-02-08,2024-02-10,193.29
500,654,DTDC,2024-05-30,2024-06-01,176.24
501,655,FedEx,2024-01-21,2024-01-26,20.09
502,658,FedEx,2024-04-01,2024-04-02,48.96
503,659,Delhivery,2024-02-05,2024-02-06,113.42
504,660,EcomExpress,2023-09-18,2023-09-22,229.86
505,662,FedEx,2022-11-13,2022-11-20,229.61
506,663,IndiaPost,2022-05-19,2022-05-26,139.82
507,664,Delhivery,2024-09-06,2024-09-12,109.84
508,665,DTDC,2022-12-10,2022-12-13,175.36
509,666,FedEx,2024-01-03,2024-01-03,135.09
510,667,IndiaPost,2022-09-15,2022-09-17,46.39
511,668,BlueDart,2023-09-11,2023-09-12,235.82
512,669,Delhivery,2024-07-26,2024-07-27,86.46
513,670,BlueDart,2024-10-28,2024-11-03,229.08
514,672,BlueDart,2023-11-11,2023-11-12,140.23
515,673,IndiaPost,2023-04-04,2023-04-07,157.34
516,675,DTDC,2023-09-16,2023-09-17,157.06
517,677,BlueDart,2023-08-01,2023-08-07,145.59
518,681,FedEx,2022-08-15,2022-08-21,175.59
519,682,BlueDart,2023-10-19,2023-10-26,36.32
520,683,DTDC,2024-08-09,2024-08-15,129.48
521,684,Delhivery,2022-08-20,2022-08-24,142.28
522,685,BlueDart,2024-07-09,2024-07-12,168.36
523,688,DTDC,2024-08-27,2024-09-01,134.12
524,691,EcomExpress,2022-03-30,2022-03-31,134.94
525,692,DTDC,2022-10-28,2022-11-02,242.79
526,694,BlueDart,2023-07-26,2023-07-29,162.0
527,695,FedEx,2023-02-12,2023-02-18,90.66
528,696,IndiaPost,2024-01-24,2024-01-27,35.04
529,697,EcomExpress,2022-08-20,2022-08-22,55.95
530,698,BlueDart,2023-02-07,2023-02-11,105.43
531,700,EcomExpress,2022-03-29,2022-04-02,245.81
532,703,BlueDart,2024-01-09,2024-01-14,158.4
533,704,DTDC,2024-02-16,2024-02-22,38.4
534,705,EcomExpress,2022-01-25,2022-01-31,151.5
535,706,Delhivery,2024-10-13,2024-10-16,98.09
536,707,DTDC,2022-06-26,2022-07-01,237.96
537,708,EcomExpress,2024-06-05,2024-06-12,150.74
538,710,IndiaPost,2022-03-25,2022-03-26,152.47
539,711,Delhivery,2024-04-17,2024-04-23,157.26
540,713,BlueDart,2024-01-25,2024-01-27,143.34
541,715,Delhivery,2024-11-28,2024-12-01,230.49
542,716,EcomExpress,2022-11-28,2022-12-03,78.96
543,717,IndiaPost,2023-04-26,2023-04-29,79.54
544,718,EcomExpress,2024-08-09,2024-08-15,181.84
545,719,Delhivery,2022-03-15,2022-03-22,95.11
546,723,EcomExpress,2022-10-13,2022-10-19,141.93
547,724,DTDC,2022-03-13,2022-03-14,71.84
548,725,FedEx,2023-05-23,2023-05-25,78.35
549,726,IndiaPost,2022-04-13,2022-04-14,177.11
550,728,Delhivery,2022-04-14,2022-04-17,225.03
551,730,IndiaPost,2024-05-25,2024-05-26,240.55
552,731,EcomExpress,2023-08-29,2023-09-04,27.37
553,732,IndiaPost,2022-12-19,2022-12-26,110.08
554,733,BlueDart,2024-06-03,2024-06-04,58.63
555,735,IndiaPost,2023-01-29,2023-01-30,203.4
556,736,FedEx,2023-08-17,2023-08-23,118.3
557,737,Delhivery,2023-06-17,2023-06-20,207.32
558,738,Delhivery,2024-11-16,2024-11-17,28.01
559,739,BlueDart,2022-11-15,2022-11-20,209.28
560,740,IndiaPost,2023-06-26,2023-07-01,99.78
561,742,DTDC,2022-12-31,2023-01-01,221.96
562,746,BlueDart,2024-03-07,2024-03-13,122.43
563,747,FedEx,2022-10-17,2022-10-20,158.73
564,748,BlueDart,2024-03-27,2024-04-03,82.49
565,750,FedEx,2024-01-28,2024-02-03,175.08
566,755,EcomExpress,2022-07-01,2022-07-03,235.86
567,756,DTDC,2022-04-21,2022-04-23,213.69
568,757,BlueDart,2023-03-21,2023-03-23,227.73
569,758,EcomExpress,2023-10-09,2023-10-16,211.99
570,759,IndiaPost,2022-10-13,2022-10-15,21.85
571,761,BlueDart,2023-04-27,2023-05-04,59.03
572,764,IndiaPost,2023-03-14,2023-03-17,119.71
573,766,IndiaPost,2024-05-21,2024-05-23,157.05
574,767,EcomExpress,2022-03-12,2022-03-17,73.61
575,768,DTDC,2023-06-02,2023-06-06,238.09
576,769,EcomExpress,2024-03-08,2024-03-09,248.52
577,770,Delhivery,2023-03-05,2023-03-12,137.93
578,771,EcomExpress,2023-07-23,2023-07-30,65.9
579,772,EcomExpress,2025-06-12,2025-06-13,230.45
580,773,DTDC,2024-10-29,2024-11-04,81.91
581,774,IndiaPost,2024-02-16,2024-02-23,83.57
582,775,DTDC,2024-04-30,2024-05-07,138.73
583,777,FedEx,2023-02-17,2023-02-21,187.56
584,778,Delhivery,2024-11-29,2024-12-03,94.8
585,779,DTDC,2022-07-08,2022-07-12,51.13
586,780,FedEx,2022-04-23,2022-04-29,235.45
587,781,DTDC,2022-12-29,2023-01-05,182.93
588,782,EcomExpress,2024-10-28,2024-11-01,165.6
589,783,EcomExpress,2022-05-27,2022-05-31,53.87
590,785,BlueDart,2024-08-27,2024-08-31,236.36
591,786,BlueDart,2022-02-27,2022-02-28,214.41
592,787,FedEx,2023-12-08,2023-12-15,139.15
593,788,EcomExpress,2022-07-09,2022-07-13,209.53
594,790,Delhivery,2023-06-23,2023-06-30,226.27
595,791,IndiaPost,2023-03-24,2023-03-31,37.07
596,792,Delhivery,2022-09-28,2022-10-02,26.94
597,793,IndiaPost,2022-07-03,2022-07-04,158.21
598,794,DTDC,2024-04-30,2024-05-05,232.45
599,795,IndiaPost,2023-03-13,2023-03-14,192.19
600,796,Delhivery,2023-11-16,2023-11-21,24.54
601,797,DTDC,2023-11-05,2023-11-07,160.18
602,798,FedEx,2023-12-30,2024-01-04,111.91
603,799,BlueDart,2024-11-15,2024-11-18,144.71
604,800,Delhivery,2024-10-25,2024-10-26,85.7
605,801,IndiaPost,2023-11-12,2023-11-19,65.32
606,802,BlueDart,2024-11-22,2024-11-23,235.39
607,804,BlueDart,2024-04-24,2024-04-29,168.21
608,805,BlueDart,2022-11-01,2022-11-05,115.15
609,806,IndiaPost,2024-08-19,2024-08-26,237.29
610,807,IndiaPost,2024-11-26,2024-12-01,29.55
611,808,FedEx,2024-01-27,2024-02-02,248.99
612,809,IndiaPost,2022-12-28,2023-01-04,90.53
613,810,IndiaPost,2023-04-14,2023-04-16,157.77
614,811,IndiaPost,2024-09-20,2024-09-22,183.85
615,812,BlueDart,2023-03-06,2023-03-10,93.03
616,813,FedEx,2024-09-20,2024-09-23,80.17
617,814,EcomExpress,2022-01-06,2022-01-07,149.04
618,816,BlueDart,2024-08-06,2024-08-13,209.51
619,817,IndiaPost,2022-01-10,2022-01-12,98.37
620,819,DTDC,2023-08-09,2023-08-13,221.94
621,820,BlueDart,2022-01-31,2022-02-04,97.56
622,821,FedEx,2024-06-25,2024-06-29,76.24
623,822,BlueDart,2022-01-03,2022-01-08,186.5
624,823,FedEx,2022-10-18,2022-10-19,228.14
625,824,FedEx,2024-03-28,2024-04-02,103.31
626,825,DTDC,2024-02-15,2024-02-17,70.43
627,826,EcomExpress,2024-09-05,2024-09-05,58.96
628,828,DTDC,2022-10-02,2022-10-08,112.73
629,830,IndiaPost,2024-10-01,2024-10-02,242.25
630,831,BlueDart,2022-04-04,2022-04-09,27.89
631,832,DTDC,2023-07-03,2023-07-05,74.32
632,833,DTDC,2024-02-28,2024-03-04,106.86
633,834,IndiaPost,2022-07-23,2022-07-26,136.31
634,835,IndiaPost,2024-03-22,2024-03-26,194.57
635,836,IndiaPost,2024-12-03,2024-12-05,56.2
636,837,IndiaPost,2023-08-24,2023-08-28,106.62
637,838,Delhivery,2022-04-08,2022-04-09,183.17
638,839,BlueDart,2024-04-06,2024-04-09,25.59
639,840,Delhivery,2023-03-22,2023-03-23,180.56
640,841,Delhivery,2024-06-03,2024-06-04,186.55
641,842,FedEx,2022-07-05,2022-07-09,45.38
642,844,IndiaPost,2023-09-16,2023-09-17,73.37
643,845,DTDC,2022-03-16,2022-03-17,101.06
644,846,BlueDart,2022-05-12,2022-05-13,124.03
645,848,,2024-05-01,2024-05-06,32.83
646,849,FedEx,2023-08-01,2023-08-06,155.76
647,850,IndiaPost,2022-08-13,2022-08-15,208.79
648,851,IndiaPost,2023-06-14,2023-06-16,239.96
649,852,IndiaPost,2022-09-20,2022-09-22,161.51
650,853,BlueDart,2024-02-08,2024-02-12,47.89
651,854,BlueDart,2024-11-02,2024-11-09,98.27
652,855,IndiaPost,2022-01-21,2022-01-24,144.65
653,856,FedEx,2023-10-14,2023-10-18,41.22
654,857,BlueDart,2024-04-28,2024-05-03,107.05
655,858,FedEx,2023-08-27,2023-09-03,27.05
656,860,BlueDart,2022-11-27,2022-12-04,71.85
657,861,BlueDart,2022-08-18,2022-08-23,86.72
658,862,DTDC,2022-01-21,2022-01-23,232.51
659,863,EcomExpress,2023-01-02,2023-01-08,180.24
660,864,IndiaPost,2024-10-24,2024-10-31,155.06
661,865,IndiaPost,2022-10-31,2022-11-06,49.73
662,867,Delhivery,2023-07-21,2023-07-28,189.0
663,868,FedEx,2024-09-04,2024-09-08,222.7
664,869,EcomExpress,2022-09-25,2022-09-30,232.29
665,870,IndiaPost,2024-02-18,2024-02-19,76.78
666,871,EcomExpress,2024-10-09,2024-10-11,124.5
667,872,EcomExpress,2022-01-11,2022-01-12,215.92
668,873,IndiaPost,2024-05-25,2024-05-28,126.62
669,874,DTDC,2024-03-14,2024-03-15,113.3
670,876,EcomExpress,2023-03-28,2023-03-31,213.77
671,880,FedEx,2024-06-20,2024-06-22,134.5
672,881,Delhivery,2024-05-26,2024-05-27,25.28
673,882,FedEx,2022-12-04,2022-12-11,178.6
674,884,FedEx,2023-12-04,2023-12-05,203.4
675,885,EcomExpress,2023-06-23,2023-06-30,100.52
676,887,EcomExpress,2023-01-09,2023-01-12,238.79
677,888,FedEx,2022-06-19,2022-06-21,28.22
678,889,FedEx,2024-03-09,2024-03-15,84.15
679,891,Delhivery,2024-07-05,2024-07-10,237.3
680,892,EcomExpress,2022-04-30,2022-05-07,194.39
681,893,IndiaPost,2023-04-04,2023-04-08,180.02
682,894,EcomExpress,2024-09-09,2024-09-14,28.62
683,898,EcomExpress,2022-06-16,2022-06-21,95.0
684,899,FedEx,2022-03-01,2022-03-07,175.21
685,900,BlueDart,2024-08-02,2024-08-06,122.49
686,902,Delhivery,2023-09-22,2023-09-24,218.89
687,903,FedEx,2024-01-27,2024-01-28,165.37
688,904,IndiaPost,2022-10-07,2022-10-11,165.39
689,905,EcomExpress,2023-09-01,2023-09-03,179.51
690,907,BlueDart,2022-03-06,2022-03-12,35.54
691,908,Delhivery,2022-01-29,2022-02-02,243.38
692,909,Delhivery,2022-10-26,2022-10-28,188.37
693,912,Delhivery,2023-12-28,2024-01-04,249.98
694,913,FedEx,2023-06-28,2023-06-30,37.31
695,914,FedEx,2022-11-25,2022-11-28,207.86
696,915,EcomExpress,2024-04-11,2024-04-16,53.75
697,916,FedEx,2022-08-23,2022-08-24,199.86
698,917,EcomExpress,2024-12-09,2024-12-12,48.27
699,918,FedEx,2023-08-15,2023-08-22,195.44
700,920,Delhivery,2024-12-05,2024-12-08,129.69
701,921,IndiaPost,2022-05-24,2022-05-29,84.49
702,922,BlueDart,2022-04-07,2022-04-13,147.41
703,923,BlueDart,2024-11-09,2024-11-13,134.79
704,926,IndiaPost,2022-10-03,2022-10-05,222.16
705,927,EcomExpress,2024-11-13,2024-11-16,69.86
706,928,Delhivery,2022-09-02,2022-09-05,244.2
707,929,EcomExpress,2024-01-18,2024-01-21,127.67
708,930,FedEx,2023-04-04,2023-04-05,75.55
709,931,BlueDart,2024-11-10,2024-11-17,191.69
710,932,Delhivery,2022-01-15,2022-01-17,168.55
711,933,EcomExpress,2023-07-13,2023-07-15,166.14
712,934,IndiaPost,2023-08-07,2023-08-10,245.83
713,935,Delhivery,2022-09-28,2022-10-02,167.05
714,937,BlueDart,2023-11-15,2023-11-17,150.84
715,938,Delhivery,2024-02-16,2024-02-21,203.25
716,939,BlueDart,2022-05-05,2022-05-07,126.82
717,940,IndiaPost,2022-11-11,2022-11-16,32.77
718,942,BlueDart,2022-05-26,2022-05-31,118.96
719,943,EcomExpress,2023-03-13,2023-03-16,114.57
720,944,FedEx,2023-01-06,2023-01-13,143.28
721,945,FedEx,2024-12-30,2024-12-30,94.38
722,947,IndiaPost,2022-09-16,2022-09-20,204.75
723,948,IndiaPost,2024-10-12,2024-10-17,73.88
724,949,Delhivery,2023-08-30,2023-09-01,104.85
725,950,BlueDart,2023-05-25,2023-06-01,121.05
726,951,Delhivery,2024-07-06,2024-07-08,178.47
727,952,DTDC,2024-07-08,2024-07-15,149.62
728,953,FedEx,2024-06-28,2024-07-05,150.83
729,954,DTDC,2023-07-06,2023-07-11,160.63
730,955,IndiaPost,2023-12-06,2023-12-07,158.56
731,956,Delhivery,2023-11-03,2023-11-09,87.33
732,957,FedEx,2022-01-19,2022-01-21,240.06
733,958,IndiaPost,2024-05-31,2024-06-01,67.68
734,959,FedEx,2023-02-03,2023-02-06,223.57
735,962,DTDC,2023-03-01,2023-03-07,223.72
736,963,Delhivery,2024-10-13,2024-10-17,139.14
737,964,EcomExpress,2024-09-25,2024-09-26,159.56
738,966,BlueDart,2023-06-10,2023-06-12,138.86
739,967,Delhivery,2024-03-30,2024-04-02,73.55
740,968,DTDC,2024-03-11,2024-03-14,240.67
741,969,BlueDart,2023-10-07,2023-10-14,130.27
742,970,FedEx,2023-11-07,2023-11-08,152.54
743,971,Delhivery,2022-04-14,2022-04-17,241.48
744,972,IndiaPost,2024-07-18,2024-07-24,203.78
745,973,EcomExpress,2022-10-19,2022-10-25,242.12
746,974,DTDC,2022-05-01,2022-05-08,145.17
747,975,Delhivery,2022-03-09,2022-03-15,240.95
748,976,FedEx,2023-04-06,2023-04-10,193.34
749,978,FedEx,2022-08-05,2022-08-12,212.11
750,979,BlueDart,2024-08-18,2024-08-20,39.19
751,980,BlueDart,2022-06-09,2022-06-15,240.92
752,981,FedEx,2023-01-05,2023-01-10,112.54
753,982,FedEx,2022-05-06,2022-05-09,57.26
754,984,IndiaPost,2024-03-30,2024-04-02,34.21
755,985,Delhivery,2023-09-10,2023-09-12,227.56
756,986,EcomExpress,2024-09-09,2024-09-13,124.14
757,987,DTDC,2023-12-10,2023-12-13,236.67
758,988,IndiaPost,2023-04-10,2023-04-17,161.66
759,989,EcomExpress,2024-05-08,2024-05-10,246.97
760,990,IndiaPost,2023-08-04,2023-08-08,40.29
761,992,BlueDart,2024-12-28,2024-12-29,211.97
762,993,FedEx,2023-02-17,2023-02-22,55.89
763,995,BlueDart,2023-05-29,2023-05-30,180.74
764,996,BlueDart,2022-02-12,2022-02-18,243.21
765,998,Delhivery,2022-02-13,2022-02-20,219.49
766,999,FedEx,2023-02-14,2023-02-19,170.49
767,1000,EcomExpress,2023-02-11,2023-02-17,203.95
768,1002,IndiaPost,2023-03-03,2023-03-04,233.52
769,1003,FedEx,2022-01-08,2022-01-15,38.34
770,1004,BlueDart,2024-03-31,2024-04-04,65.39
771,1005,Delhivery,2024-03-25,2024-03-29,59.23
772,1006,IndiaPost,2022-01-07,2022-01-13,76.67
773,1007,Delhivery,2023-11-08,2023-11-12,92.8
774,1008,BlueDart,2022-09-09,2022-09-14,69.73
775,1009,BlueDart,2022-06-13,2022-06-19,243.79
776,1010,Delhivery,2022-02-17,2022-02-20,49.31
777,1012,DTDC,2022-02-19,2022-02-25,102.45
778,1013,BlueDart,2023-12-22,2023-12-23,169.25
779,1014,Delhivery,2024-04-30,2024-05-03,184.33
780,1015,EcomExpress,2022-12-20,2022-12-21,145.01
781,1016,BlueDart,2023-07-17,2023-07-23,70.73
782,1017,EcomExpress,2023-03-16,2023-03-18,239.17
783,1018,IndiaPost,2023-08-26,2023-08-28,32.67
784,1019,DTDC,2023-12-21,2023-12-27,33.82
785,1020,DTDC,2022-05-22,2022-05-28,23.82
786,1022,Delhivery,2024-12-27,2025-01-03,22.14
787,1024,IndiaPost,2023-02-12,2023-02-16,127.54
788,1025,DTDC,2024-05-17,2024-05-22,161.04
789,1026,EcomExpress,2023-12-01,2023-12-02,89.14
790,1027,IndiaPost,2024-10-05,2024-10-11,94.41
791,1028,FedEx,2023-06-28,2023-07-01,233.56
792,1030,Delhivery,2023-08-07,2023-08-14,60.68
793,1032,EcomExpress,2022-04-18,2022-04-20,107.73
794,1033,EcomExpress,2023-10-28,2023-11-03,113.32
795,1034,FedEx,2022-02-23,2022-02-27,201.27
796,1036,IndiaPost,2024-11-20,2024-11-26,57.51
797,1037,EcomExpress,2022-07-21,2022-07-23,185.43
798,1039,FedEx,2024-10-06,2024-10-07,52.01
799,1040,IndiaPost,2023-03-14,2023-03-16,52.49
800,1041,IndiaPost,2024-05-05,2024-05-08,125.73
801,1042,IndiaPost,2024-09-12,2024-09-13,203.13
802,1043,FedEx,2024-02-05,2024-02-07,175.21
803,1045,Delhivery,2023-05-13,2023-05-16,205.13
804,1047,DTDC,2024-04-27,2024-04-28,64.83
805,1048,DTDC,2022-12-25,2022-12-29,66.02
806,1050,IndiaPost,2023-01-31,2023-02-02,186.37
807,1053,EcomExpress,2024-10-19,2024-10-24,154.52
808,1055,FedEx,2024-01-26,2024-01-28,202.9
809,1057,IndiaPost,2024-08-18,2024-08-19,109.27
810,1058,BlueDart,2022-04-09,2022-04-13,145.19
811,1059,IndiaPost,2023-01-06,2023-01-08,148.78
812,1060,BlueDart,2024-01-23,2024-01-30,247.32
813,1061,BlueDart,2022-12-24,2022-12-27,23.97
814,1062,EcomExpress,2023-05-29,2023-06-01,171.94
815,1063,Delhivery,2024-09-21,2024-09-26,31.19
816,1064,EcomExpress,2022-06-19,2022-06-19,131.28
817,1065,IndiaPost,2024-10-04,2024-10-07,87.77
818,1066,Delhivery,2022-01-23,2022-01-24,118.76
819,1067,EcomExpress,2023-02-21,2023-02-26,208.91
820,1070,Delhivery,2022-07-28,2022-07-31,175.28
821,1071,FedEx,2023-03-04,2023-03-08,88.2
822,1074,FedEx,2023-07-09,2023-07-10,71.93
823,1075,FedEx,2022-07-30,2022-08-03,51.76
824,1077,Delhivery,2022-10-02,2022-10-06,23.55
825,1078,BlueDart,2024-12-26,2024-12-30,97.02
826,1079,,2023-07-19,2023-07-22,226.34
827,1082,Delhivery,2023-02-15,2023-02-19,64.83
828,1084,EcomExpress,2022-11-09,2022-11-15,145.49
829,1086,FedEx,2025-01-01,2025-01-03,226.32
830,1087,EcomExpress,2022-09-07,2022-09-11,95.66
831,1088,BlueDart,2023-03-17,2023-03-18,231.69
832,1089,FedEx,2024-08-24,2024-08-27,200.77
833,1090,DTDC,2023-06-06,2023-06-11,173.18
834,1091,DTDC,2023-01-01,2023-01-03,39.65
835,1092,IndiaPost,2022-05-27,2022-06-03,40.9
836,1093,Delhivery,2022-12-04,2022-12-07,85.4
837,1095,BlueDart,2022-07-04,2022-07-05,211.43
838,1096,Delhivery,2022-03-04,2022-03-08,186.82
839,1097,IndiaPost,2023-05-06,2023-05-10,65.15
840,1098,BlueDart,2024-02-06,2024-02-11,149.29
841,1100,Delhivery,2023-07-02,2023-07-08,54.54
842,1101,DTDC,2023-08-19,2023-08-25,186.13
843,1102,FedEx,2023-05-26,2023-06-02,114.75
844,1103,DTDC,2022-07-21,2022-07-22,196.93
845,1104,BlueDart,2024-02-04,2024-02-10,200.81
846,1105,BlueDart,2023-02-13,2023-02-14,126.77
847,1106,DTDC,2022-10-26,2022-11-02,229.22
848,1107,BlueDart,2024-10-21,2024-10-26,187.63
849,1108,EcomExpress,2023-04-20,2023-04-26,82.34
850,1109,FedEx,2024-09-17,2024-09-20,229.31
851,1110,FedEx,2022-11-19,2022-11-22,160.11
852,1111,FedEx,2024-02-10,2024-02-16,202.72
853,1113,BlueDart,2022-10-31,2022-11-04,114.59
854,1114,Delhivery,2022-12-23,2022-12-25,140.23
855,1115,DTDC,2024-06-16,2024-06-21,112.84
856,1116,IndiaPost,2024-07-04,2024-07-07,49.5
857,1117,BlueDart,2022-08-02,2022-08-08,174.74
858,1118,FedEx,2023-02-16,2023-02-22,27.18
859,1119,FedEx,2023-03-26,2023-03-28,47.65
860,1120,EcomExpress,2023-10-20,2023-10-27,28.43
861,1121,EcomExpress,2022-08-19,2022-08-21,22.82
862,1122,Delhivery,2022-06-02,2022-06-07,225.17
863,1124,FedEx,2023-06-03,2023-06-09,88.19
864,1125,DTDC,2023-04-11,2023-04-15,86.54
865,1126,IndiaPost,2023-05-26,2023-06-02,160.89
866,1128,BlueDart,2023-12-24,2023-12-25,140.12
867,1130,,2023-08-02,2023-08-06,182.06
868,1131,DTDC,2024-04-07,2024-04-13,104.11
869,1132,DTDC,2023-01-25,2023-01-30,213.86
870,1133,Delhivery,2023-04-24,2023-04-28,44.69
871,1135,EcomExpress,2023-04-28,2023-04-30,169.53
872,1136,IndiaPost,2023-09-05,2023-09-09,50.8
873,1137,IndiaPost,2024-01-11,2024-01-14,46.93
874,1140,IndiaPost,2024-05-15,2024-05-16,67.24
875,1142,BlueDart,2023-09-28,2023-10-04,120.19
876,1144,EcomExpress,2023-08-05,2023-08-07,121.61
877,1145,EcomExpress,2022-09-08,2022-09-15,220.91
878,1146,FedEx,2022-02-10,2022-02-15,43.16
879,1147,EcomExpress,2022-06-03,2022-06-05,211.46
880,1148,EcomExpress,2024-07-13,2024-07-20,89.33
881,1149,DTDC,2022-11-21,2022-11-27,175.18
882,1150,Delhivery,2024-05-09,2024-05-12,59.42
883,1151,BlueDart,2022-01-30,2022-02-04,56.3
884,1152,BlueDart,2022-10-25,2022-10-31,213.37
885,1153,Delhivery,2024-12-13,2024-12-20,176.64
886,1154,Delhivery,2024-04-07,2024-04-13,122.92
887,1155,DTDC,2024-10-17,2024-10-21,118.15
888,1157,FedEx,2024-03-03,2024-03-09,107.7
889,1159,DTDC,2022-11-07,2022-11-14,227.45
890,1160,EcomExpress,2024-10-12,2024-10-17,56.6
891,1161,FedEx,2022-08-04,2022-08-08,142.39
892,1162,BlueDart,2022-01-11,2022-01-15,155.14
893,1163,IndiaPost,2024-06-08,2024-06-11,190.09
894,1164,FedEx,2022-03-18,2022-03-21,175.31
895,1166,BlueDart,2023-02-04,2023-02-07,25.55
896,1167,IndiaPost,2024-09-02,2024-09-08,245.24
897,1169,DTDC,2024-09-25,2024-09-26,132.04
898,1171,FedEx,2024-11-17,2024-11-21,80.81
899,1172,FedEx,2023-09-30,2023-10-03,236.04
900,1174,EcomExpress,2023-05-25,2023-05-30,21.8
901,1175,Delhivery,2024-12-01,2024-12-07,37.43
902,1177,BlueDart,2022-04-14,2022-04-21,195.0
903,1178,FedEx,2024-01-03,2024-01-06,117.42
904,1179,EcomExpress,2024-04-18,2024-04-23,114.42
905,1180,IndiaPost,2023-06-28,2023-07-05,197.46
906,1183,BlueDart,2024-12-19,2024-12-24,218.55
907,1184,IndiaPost,2022-06-05,2022-06-07,182.14
908,1185,FedEx,2024-06-07,2024-06-08,227.79
909,1186,BlueDart,2022-01-07,2022-01-10,150.49
910,1190,FedEx,2024-06-15,2024-06-19,87.57
911,1191,IndiaPost,2024-11-29,2024-12-04,47.63
912,1193,EcomExpress,2024-11-15,2024-11-18,90.2
913,1194,FedEx,2024-05-22,2024-05-25,141.98
914,1195,IndiaPost,2024-09-02,2024-09-04,77.59
915,1196,EcomExpress,2024-12-05,2024-12-06,23.59
916,1197,BlueDart,2024-09-12,2024-09-16,142.22
917,1198,DTDC,2023-02-07,2023-02-10,127.02
918,1199,BlueDart,2023-07-22,2023-07-23,115.05
919,1201,Delhivery,2024-07-07,2024-07-14,243.09
920,1202,BlueDart,2025-07-15,2025-07-22,84.66
921,1205,EcomExpress,2023-12-18,2023-12-25,237.62
922,1206,Delhivery,2022-01-13,2022-01-17,249.18
923,1207,FedEx,2022-05-06,2022-05-09,134.61
924,1209,BlueDart,2022-12-07,2022-12-13,95.9
925,1211,IndiaPost,2022-06-12,2022-06-17,123.04
926,1214,FedEx,2023-12-28,2023-12-30,209.05
927,1216,DTDC,2024-07-15,2024-07-18,28.41
928,1217,BlueDart,2022-10-15,2022-10-19,238.11
929,1218,Delhivery,2022-04-16,2022-04-22,142.11
930,1219,FedEx,2023-11-28,2023-12-05,183.87
931,1220,Delhivery,2023-03-18,2023-03-25,155.66
932,1221,IndiaPost,2023-01-30,2023-02-06,97.02
933,1223,IndiaPost,2024-08-22,2024-08-27,201.28
934,1224,IndiaPost,2024-08-12,2024-08-15,199.33
935,1225,FedEx,2022-12-07,2022-12-09,59.81
936,1227,BlueDart,2024-05-01,2024-05-05,74.68
937,1228,FedEx,2023-11-01,2023-11-04,177.55
938,1230,DTDC,2022-03-08,2022-03-14,42.34
939,1232,Delhivery,2024-07-09,2024-07-15,23.93
940,1233,EcomExpress,2022-02-07,2022-02-13,169.24
941,1236,Delhivery,2024-02-02,2024-02-06,195.77
942,1237,EcomExpress,2023-04-02,2023-04-03,112.94
943,1239,IndiaPost,2022-07-27,2022-07-30,47.93
944,1240,FedEx,2022-02-27,2022-03-05,185.11
945,1241,DTDC,2023-11-08,2023-11-14,204.79
946,1242,Delhivery,2022-10-08,2022-10-14,37.04
947,1243,FedEx,2024-01-29,2024-02-01,208.55
948,1244,EcomExpress,2023-11-12,2023-11-18,69.82
949,1245,Delhivery,2022-10-06,2022-10-13,166.7
950,1246,EcomExpress,2024-04-06,2024-04-11,111.09
951,1247,Delhivery,2024-11-10,2024-11-13,217.2
952,1248,EcomExpress,2022-07-14,2022-07-19,76.39
953,1249,BlueDart,2023-11-02,2023-11-03,176.07
954,1250,Delhivery,2024-07-05,2024-07-10,180.14
955,1251,BlueDart,2022-01-15,2022-01-21,186.51
956,1252,FedEx,2024-11-24,2024-11-26,239.46
957,1253,DTDC,2023-03-17,2023-03-21,246.9
958,1255,Delhivery,2022-12-27,2022-12-28,25.68
959,1256,IndiaPost,2022-08-10,2022-08-13,43.07
960,1257,FedEx,2022-08-02,2022-08-06,36.2
961,1258,IndiaPost,2023-12-28,2023-12-31,172.6
962,1259,BlueDart,2023-03-19,2023-03-26,91.54
963,1261,Delhivery,2022-09-27,2022-09-29,216.65
964,1262,EcomExpress,2023-11-30,2023-12-02,230.73
965,1263,BlueDart,2022-12-12,2022-12-16,126.9
966,1264,IndiaPost,2024-01-03,2024-01-09,117.85
967,1265,DTDC,2024-06-19,2024-06-24,52.87
968,1266,BlueDart,2024-03-04,2024-03-11,133.5
969,1267,Delhivery,2023-02-20,2023-02-24,177.05
970,1268,DTDC,2024-02-26,2024-03-03,172.45
971,1269,BlueDart,2022-03-11,2022-03-16,104.09
972,1270,FedEx,2024-04-07,2024-04-10,224.86
973,1271,IndiaPost,2023-03-06,2023-03-09,192.39
974,1272,IndiaPost,2023-02-11,2023-02-14,121.1
975,1273,IndiaPost,2022-04-01,2022-04-08,175.79
976,1274,BlueDart,2023-02-18,2023-02-22,29.29
977,1275,BlueDart,2022-11-10,2022-11-12,219.53
978,1276,IndiaPost,2024-10-29,2024-11-05,50.49
979,1277,IndiaPost,2024-05-12,2024-05-13,199.01
980,1278,EcomExpress,2022-12-04,2022-12-05,28.25
981,1279,EcomExpress,2022-07-22,2022-07-26,63.05
982,1283,EcomExpress,2022-01-10,2022-01-15,112.81
983,1284,DTDC,2023-09-09,2023-09-16,128.39
984,1286,BlueDart,2023-02-26,2023-02-27,61.26
985,1288,BlueDart,2024-11-24,2024-11-30,123.02
986,1290,BlueDart,2023-07-10,2023-07-17,144.84
987,1291,IndiaPost,2023-11-13,2023-11-20,172.55
988,1293,FedEx,2022-04-24,2022-04-26,67.06
