review_id,customer_id,product_id,order_id,rating,review_text,review_date
480,3410,269,103846,2,Does not match the description.,2022-07-28
481,1059,1560,64955,4,"Great product, exactly as described!",2023-09-11
482,4296,710,13209,2,"Not as expected, quality is poor.",2024-05-25
483,850,1459,35269,2,Would not recommend.,2023-10-11
484,9630,61,27891,1,"Not as expected, quality is poor.",2022-09-06
485,10091,854,45610,2,Would not recommend.,2022-02-18
486,6772,976,46548,3,,2024-05-27
487,10238,675,12467,3,Okay for the price.,2023-12-14
488,6245,321,13668,2,Product arrived damaged.,2022-12-02
489,7924,742,84995,3,Okay for the price.,2022-05-29
490,9546,427,48970,1,"Not as expected, quality is poor.",2022-12-21
491,9762,2116,47883,5,Fast delivery and great packaging.,2022-08-12
492,210,956,32159,3,,2024-09-02
493,10546,1162,53543,2,Disappointed with the purchase.,2022-01-22
494,5269,883,13771,1,Disappointed with the purchase.,2023-09-30
495,8327,1367,55094,1,Would not recommend.,2022-02-15
496,7455,1091,52434,1,Would not recommend.,2022-09-08
497,19,1311,96855,3,,2022-10-28
498,8726,704,79600,2,,2025-01-01
499,1981,1380,75094,1,Stopped working after a week.,2022-11-26
500,8542,1022,51923,4,Highly recommend this product.,2022-07-17
501,10419,1759,40203,1,Product arrived damaged.,2022-12-26
502,2976,987,97498,1,Disappointed with the purchase.,2024-10-08
503,9579,1157,78931,1,Stopped working after a week.,2022-01-15
504,1564,856,102939,3,"Average product, nothing special.",2022-02-15
505,4554,518,47718,3,It's decent.,2022-01-15
506,6568,367,33290,2,Would not recommend.,2022-08-15
507,8121,1504,90533,2,Product arrived damaged.,2022-11-16
508,7966,2165,4419,1,Would not recommend.,2023-10-05
509,175,470,13029,3,It's decent.,2025-01-01
510,5525,1046,66342,3,,2023-04-20
511,10096,2092,37297,3,,2023-02-25
512,9669,2020,56854,3,It's decent.,2023-09-20
513,3053,978,65465,1,Stopped working after a week.,2024-02-06
514,7221,461,5385,4,"Great product, exactly as described!",2024-01-20
515,4929,1956,80730,5,Very satisfied with this purchase.,2023-12-29
516,1014,1439,96766,1,Stopped working after a week.,2023-11-09
517,6903,738,84419,5,,2024-04-04
518,861,1290,10656,3,Okay for the price.,2022-03-20
519,10155,709,42226,1,"Not as expected, quality is poor.",2022-05-27
520,4540,1385,77539,4,"Great product, exactly as described!",2022-06-12
521,2891,1789,8061,2,Disappointed with the purchase.,2023-12-03
522,8690,796,61230,2,"Not as expected, quality is poor.",2024-04-27
523,9909,2051,49227,5,Very satisfied with this purchase.,2023-02-25
524,9250,1512,75283,1,Stopped working after a week.,2024-11-04
525,5218,2213,92907,4,Fast delivery and great packaging.,2023-12-15
526,6887,258,52220,4,Good value for money.,2022-03-10
527,6225,567,9876,1,Does not match the description.,2024-11-18
528,7396,338,94413,4,Good value for money.,2024-12-27
529,6357,470,73928,4,Highly recommend this product.,2024-10-13
530,9319,493,15111,1,Would not recommend.,2023-03-14
531,10321,610,97853,4,"Great product, exactly as described!",2024-05-01
532,1773,632,35965,2,Stopped working after a week.,2023-07-01
533,7881,720,64446,4,"Great product, exactly as described!",2024-10-08
534,2455,2082,101927,4,"Excellent quality, will buy again.",2024-10-09
535,1555,130,89061,3,It's decent.,2023-08-11
536,4271,1875,48501,2,Stopped working after a week.   ,2024-08-06
537,10534,1832,46774,5,Highly recommend this product.   ,2023-08-17
538,2271,1613,3547,4,"Great product, exactly as described!",2022-10-25
539,9002,1519,71412,3,,2024-09-04
540,82,51,1145,1,Stopped working after a week.,2022-09-18
541,295,996,75591,1,"Not as expected, quality is poor.",2024-03-05
542,2353,1247,59386,4,"Excellent quality, will buy again.",2024-01-19
543,10199,925,101142,3,,2024-08-13
544,2917,1536,41112,1,Would not recommend.,2023-10-05
545,8161,1585,91911,5,"Excellent quality, will buy again.",2024-06-08
546,5435,355,25241,4,Good value for money.,2023-09-27
547,9679,1483,48357,5,,2022-09-04
548,251,492,22204,1,Would not recommend.,2024-12-16
549,7780,2087,54189,2,Disappointed with the purchase.,2022-06-08
550,1780,1724,68058,2,Product arrived damaged.,2023-04-23
551,3373,739,104170,1,Disappointed with the purchase.,2023-08-27
552,3082,1886,58584,1,Would not recommend.,2022-06-09
553,6531,811,43678,5,"Excellent quality, will buy again.",2024-01-08
554,9540,1276,4122,3,,2024-09-14
555,3732,387,85601,5,"Excellent quality, will buy again.",2024-08-30
556,897,868,63891,3,Okay for the price.,2024-11-19
557,1769,1781,3641,4,Very satisfied with this purchase.,2025-01-06
558,9816,241,104084,4,Good value for money.,2024-10-26
559,10330,1453,19623,1,"Not as expected, quality is poor.",2024-01-25
560,1275,1593,29027,2,Product arrived damaged.,2024-04-19
561,5660,1504,38725,1,Would not recommend.,2022-07-15
562,4009,2057,74833,4,Good value for money.,2024-03-01
563,755,984,65242,2,Disappointed with the purchase.,2024-03-18
564,8738,1540,4698,4,"Great product, exactly as described!",2024-10-31
565,7477,2139,6546,4,Good value for money.,2023-09-03
566,9574,437,76322,5,Highly recommend this product.,2025-01-05
567,3018,1917,70766,3,,2024-10-03
568,514,346,48588,4,Fast delivery and great packaging.   ,2023-12-17
569,4301,1966,19065,4,Fast delivery and great packaging.,2024-05-19
570,453,902,100177,4,Fast delivery and great packaging.,2023-09-21
571,831,666,95081,1,Stopped working after a week.,2024-01-11
572,4844,1149,24904,2,Disappointed with the purchase.,2024-12-09
573,5578,196,30243,1,Would not recommend.,2023-01-18
574,8403,1956,78405,1,Disappointed with the purchase.,2024-09-20
575,1142,1531,6826,5,"Great product, exactly as described!",2022-12-11
576,5962,736,100501,1,Disappointed with the purchase.,2023-10-19
577,3898,610,8305,1,Would not recommend.,2025-01-10
578,6909,10,32275,4,"Great product, exactly as described!",2022-07-30
579,2008,827,53682,3,It's decent.,2022-08-17
580,2067,1507,103834,5,Fast delivery and great packaging.,2024-04-28
581,8159,1577,29443,2,Does not match the description.,2023-12-09
582,7792,2141,13393,1,Disappointed with the purchase.,2024-03-29
583,54,1952,69117,1,Disappointed with the purchase.,2023-11-23
584,5433,1453,49783,2,Does not match the description.,2023-05-02
585,6796,888,99047,1,"Not as expected, quality is poor.",2023-05-27
586,1559,2205,52126,4,Very satisfied with this purchase.,2022-03-10
587,9550,1613,38992,3,,2024-11-28
588,8817,1350,34046,4,"Excellent quality, will buy again.",2024-07-14
589,7308,2089,78804,4,Highly recommend this product.,2024-05-06
590,4293,64,70221,1,Product arrived damaged.,2023-04-20
591,8233,448,38682,2,Product arrived damaged.,2024-01-26
592,10639,166,93967,1,Does not match the description.,2023-05-03
593,8511,1052,3748,1,Does not match the description.,2023-01-25
594,7023,2066,11334,3,Okay for the price.,2024-12-16
595,3338,71,36307,3,Okay for the price.,2022-11-20
596,942,1323,37071,4,"Excellent quality, will buy again.",2023-12-29
597,3229,1797,3943,2,"Not as expected, quality is poor.",2022-07-02
598,1939,645,58757,3,It's decent.,2024-06-13
599,872,1191,25565,1,"Not as expected, quality is poor.",2023-09-24
600,6586,13,64684,1,"Not as expected, quality is poor.",2024-05-05
601,2608,1255,2670,1,"Not as expected, quality is poor.",2022-03-25
602,2218,296,36555,1,Disappointed with the purchase.,2024-01-16
603,9103,352,89308,1,Disappointed with the purchase.,2022-07-01
604,6425,1562,28869,2,Stopped working after a week.,2024-03-07
605,5261,724,68820,5,"Great product, exactly as described!",2023-02-06
606,3341,1048,16847,3,,2024-12-12
607,1274,1037,52406,1,Would not recommend.,2024-04-28
608,3220,453,92474,2,Does not match the description.,2023-05-07
609,10337,1880,90028,5,"Great product, exactly as described!",2022-09-26
610,8174,154,62464,3,,2024-07-27
611,2415,1962,35221,5,Good value for money.,2024-09-20
612,1550,759,72279,5,"Great product, exactly as described!",2022-04-23
613,1933,2011,62129,4,Very satisfied with this purchase.,2024-12-08
614,1378,118,55870,3,It's decent.,2024-02-15
615,7720,1104,17589,3,"Average product, nothing special.",2024-12-13
616,1530,409,55290,2,"Not as expected, quality is poor.",2022-06-11
617,6144,1384,87889,1,"Not as expected, quality is poor.",2024-07-04
618,8330,1229,32246,4,Very satisfied with this purchase.,2024-03-27
619,10459,714,92367,1,"Not as expected, quality is poor.",2023-02-16
620,6879,423,25450,5,,2023-03-17
621,6006,2172,90212,2,Would not recommend.   ,2023-09-27
622,455,1141,82191,5,Good value for money.,2022-03-31
623,1515,1520,56696,5,Good value for money.,2022-11-22
624,2391,1733,37039,2,Would not recommend.,2024-02-19
625,3687,872,25453,1,Does not match the description.,2022-03-10
626,4898,690,21271,4,Very satisfied with this purchase.,2022-08-18
627,3429,532,32559,2,Does not match the description.,2023-05-26
628,9813,356,72079,4,Highly recommend this product.,2024-08-22
629,4760,486,87016,4,Highly recommend this product.,2025-01-02
630,8604,2136,56965,3,It's decent.,2022-06-13
631,3211,1838,89984,4,"Excellent quality, will buy again.",2024-09-08
632,2317,2010,25427,1,Disappointed with the purchase.,2024-03-29
633,643,2052,44905,4,"Excellent quality, will buy again.",2022-08-14
634,2836,775,16359,1,Disappointed with the purchase.,2023-12-16
635,9306,1791,11093,5,"Great product, exactly as described!",2022-02-22
636,9149,991,47314,5,Fast delivery and great packaging.,2023-11-02
637,4462,136,28631,4,"Great product, exactly as described!",2023-09-17
638,2072,64,53406,3,"Average product, nothing special.",2023-12-23
639,4239,241,53994,5,Highly recommend this product.,2023-01-28
640,8494,572,98435,4,Very satisfied with this purchase.,2024-04-28
641,2168,574,77007,1,Product arrived damaged.,2024-06-11
642,9590,1484,839,5,Very satisfied with this purchase.,2024-04-15
643,1997,490,21729,4,Highly recommend this product.,2023-08-24
644,7836,418,53663,3,,2022-04-21
645,6169,1778,45615,4,"Great product, exactly as described!",2024-06-01
646,4134,276,27275,3,Okay for the price.,2022-02-12
647,4085,2110,24414,4,"Excellent quality, will buy again.",2023-04-06
648,4468,1723,20533,5,Good value for money.,2023-01-14
649,7933,1856,42792,5,Fast delivery and great packaging.,2023-07-04
650,3479,1537,64874,1,"Not as expected, quality is poor.",2023-06-06
651,9822,458,20156,5,Fast delivery and great packaging.,2023-07-06
652,4573,559,75130,4,Fast delivery and great packaging.,2024-04-18
653,9764,7,26838,4,"Great product, exactly as described!",2022-08-09
654,7604,1395,35949,1,Would not recommend.,2023-10-24
655,7610,311,26034,4,"Excellent quality, will buy again.",2024-02-14
656,4387,1330,81243,4,Fast delivery and great packaging.,2024-06-01
657,6088,1140,5029,2,Would not recommend.,2024-02-21
658,4332,721,11745,3,Okay for the price.,2022-05-22
659,9933,275,15938,4,Fast delivery and great packaging.,2022-02-23
660,6613,1952,26982,5,"Great product, exactly as described!",2022-10-26
661,6939,479,92035,2,"Not as expected, quality is poor.",2024-01-27
662,7982,1183,34592,2,Would not recommend.,2022-10-21
663,5039,480,52069,2,Stopped working after a week.,2023-10-27
664,8487,271,68768,3,"Average product, nothing special.",2023-10-17
665,9215,1099,40401,1,Does not match the description.,2023-12-22
666,1954,2146,59696,3,It's decent.,2022-07-20
667,447,1325,90816,4,Fast delivery and great packaging.,2024-05-27
668,10513,91180,1609,2,Does not match the description.,2022-09-13
669,1669,516,1624,4,"Excellent quality, will buy again.",2023-02-08
670,838,1243,77951,5,"Great product, exactly as described!",2024-12-09
671,8916,364,19785,3,,2022-05-10
672,189,183,57883,3,"Average product, nothing special.",2023-01-29
673,6327,433,33515,3,It's decent.,2023-03-29
674,7156,699,22125,2,Product arrived damaged.,2022-04-02
675,84,1627,22259,1,"Not as expected, quality is poor.",2024-02-24
676,726,2159,86102,5,Highly recommend this product.,2024-04-10
677,9056,1822,58420,2,Disappointed with the purchase.,2024-06-06
678,6162,2133,47169,3,It's decent.,2024-12-16
679,5380,1330,9397,4,"Excellent quality, will buy again.",2024-05-28
680,654,153,13662,3,"Average product, nothing special.",2022-09-07
681,3210,840,52173,4,"Great product, exactly as described!",2024-02-05
682,5537,1607,37523,1,Would not recommend.,2023-06-08
683,4564,490,3348,4,"Excellent quality, will buy again.",2022-09-02
684,7667,402,23388,2,Stopped working after a week.,2024-08-11
685,9214,915,15133,3,,2022-06-20
686,5850,234,30447,5,Good value for money.,2022-12-15
687,715,637,6197,3,,2023-04-20
688,806,1317,27963,3,Okay for the price.,2023-10-15
689,4661,751,41867,3,Okay for the price.,2023-12-07
690,2981,1560,46480,1,Product arrived damaged.,2024-06-24
691,10387,1352,27611,4,Highly recommend this product.,2024-04-21
692,9149,1141,92260,2,Does not match the description.   ,2023-05-16
693,85,774,101074,1,Product arrived damaged.,2024-07-18
694,6410,736,82778,3,,2023-03-29
695,3273,228,94258,1,Disappointed with the purchase.,2024-08-03
696,1666,325,49322,3,Okay for the price.,2022-04-20
697,5049,1385,75226,1,Disappointed with the purchase.,2023-01-26
698,8998,1001,78272,4,Fast delivery and great packaging.,2022-06-04
699,8555,30,62767,4,Fast delivery and great packaging.,2023-12-03
700,8582,1405,51143,2,Does not match the description.,2024-02-18
701,662,572,14019,2,"Not as expected, quality is poor.",2024-03-25
702,7858,76,89987,4,,2022-10-19
703,1043,1848,91549,4,Very satisfied with this purchase.,2023-03-30
704,3961,985,94312,5,Fast delivery and great packaging.,2022-02-26
705,1998,1346,15433,1,Stopped working after a week.,2024-03-22
706,8013,2052,60458,5,Good value for money.,2024-09-26
707,7834,848,22589,5,Good value for money.,2022-10-10
708,2503,1372,54309,2,Product arrived damaged.,2024-03-13
709,8383,672,104441,2,Would not recommend.,2024-05-16
710,2696,653,77278,5,Very satisfied with this purchase.,2022-04-09
711,1893,2106,33495,4,Very satisfied with this purchase.,2022-08-15
712,7578,1350,92994,5,Good value for money.,2023-10-25
713,83,2084,34703,1,Does not match the description.,2023-12-17
714,4790,1698,82180,4,"Great product, exactly as described!",2024-12-03
715,7729,348,23919,2,,2023-10-29
716,4604,1285,30772,2,Would not recommend.,2022-02-13
717,1265,429,75764,2,Stopped working after a week.,2024-01-09
718,9152,872,68843,2,"Not as expected, quality is poor.",2024-12-11
719,3707,518,25853,3,It's decent.,2022-08-31
720,8458,121,41055,3,,2023-08-10
721,2969,1141,49743,1,Stopped working after a week.,2024-08-26
722,3802,880,96241,3,,2023-03-10
723,8482,28,27212,1,Does not match the description.,2024-02-14
724,10489,45,18510,3,Okay for the price.,2024-02-24
725,7010,484,73879,1,Product arrived damaged.,2022-12-17
726,5168,1381,3269,2,"Not as expected, quality is poor.",2024-05-29
727,520,771,85185,1,"Not as expected, quality is poor.",2023-10-29
728,4907,2210,19615,5,"Excellent quality, will buy again.",2022-07-27
729,9296,1796,8289,3,Okay for the price.,2022-11-12
730,8455,932,70738,1,Would not recommend.,2023-07-13
731,4533,1967,62753,3,Okay for the price.,2022-05-01
732,3040,442,77498,1,Stopped working after a week.,2022-12-30
733,7127,260,50536,3,,2022-04-25
734,2566,505,51660,4,Very satisfied with this purchase.,2022-10-01
735,6389,478,78014,2,Stopped working after a week.,2022-02-18
736,3674,750,12159,3,Okay for the price.,2022-11-17
737,10394,560,33146,4,,2024-03-24
738,6667,2035,56177,1,Product arrived damaged.,2022-03-24
739,6513,722,32019,2,Does not match the description.,2024-01-31
740,4191,1276,72681,4,Fast delivery and great packaging.,2023-08-01
741,8060,1041,85876,4,Very satisfied with this purchase.,2022-11-21
742,2472,1342,72761,4,Highly recommend this product.,2022-12-12
743,5387,2030,18963,3,It's decent.,2024-12-26
744,853,610,81819,5,Very satisfied with this purchase.,2023-12-21
745,7789,744,32749,2,Does not match the description.,2022-07-31
746,1065,943,9990,2,"Not as expected, quality is poor.",2024-01-11
747,1517,1949,28535,1,Disappointed with the purchase.,2023-01-22
748,9095,480,60660,3,It's decent.,2023-06-09
749,4418,1320,45319,1,"Not as expected, quality is poor.",2022-03-27
750,10528,389,24803,4,"Great product, exactly as described!",2023-02-28
751,3371,1747,66656,2,Disappointed with the purchase.,2022-03-01
752,3135,173,79607,2,Would not recommend.,2022-03-22
753,9689,680,22196,1,Stopped working after a week.,2024-06-02
754,2397,423,25006,4,Very satisfied with this purchase.,2024-10-01
755,8799,1102,42460,4,"Great product, exactly as described!",2022-03-13
756,1800,1256,35455,3,,2024-11-20
