product_id,product_name,category_id,brand,cost_price,selling_price,stock_quantity
1610,ValueMart Ultra Item 1610,23,ValueMart,14860.65,19981.49,20
1611,Generic Prime Product 1611,18,Generic,18516.65,25292.6,338
1612,ProLine Lite Product 1612,21,ProLine,1888.71,2185.22,409
1613,Dove Prime Item 1613,4,Dove,3942.41,6786.09,219
1614,Samsung Lite Phone 1614,11,Samsung,6909.55,9873.05,136
1615,Premium Eco Product 1615,10,Premium,7571.47,9385.86,59
1616,ValueMart Prime Pack 1616,17,ValueMart,3458.28,5720.08,17
1617,Generic Max Cookbook 1617,6,Generic,18297.71,30623.61,159
1618,Loreal Prime Kit 1618,4,Loreal,2214.31,3913.18,259
1619,Asus Lite Monitor 1619,12,Asus,15774.38,18379.03,275
1620,HouseBrand Prime Kit 1620,7,HouseBrand,12659.67,21851.12,142
1621,HouseBrand Lite Pack 1621,7,HouseBrand,19391.02,30646.31,455
1622,ProLine Classic Pack 1622,3,ProLine,7369.71,9614.61,102
1623,HP Smart Desktop 1623,12,HP,15901.59,22766.67,264
1624,ProLine Max Pack 1624,7,ProLine,17412.18,26639.0,-13
1625,Adidas Mini Boot 1625,13,Adidas,13882.77,17967.57,287
1626,HouseBrand Pro Item 1626,18,HouseBrand,9718.14,13471.81,299
1627,Loreal Eco Pack 1627,4,Loreal,14941.09,23035.15,177
1628,ValueMart Prime Product 1628,9,ValueMart,21503.26,36545.81,415
1629,Generic Smart Product 1629,3,Generic,17391.21,24451.91,320
1630,ProLine Pro Pack 1630,25,ProLine,5664.34,7546.83,236
1631,Acer Max Laptop 1631,12,Acer,6754.44,10805.72,100
1632,Reebok Prime Sandal 1632,13,Reebok,5560.93,8225.41,311
1633,ProLine Mini Item 1633,23,ProLine,19820.27,29219.81,316
1634,ProLine Plus Kit 1634,8,ProLine,4538.17,7809.96,71
1635,Generic Mini Pack 1635,18,Generic,14325.47,24663.2,256
1636,Loreal Mini Kit 1636,4,Loreal,17078.11,22045.5,399
1637,Maybelline Prime Pack 1637,4,Maybelline,11666.93,16354.77,454
1638,Generic Lite Kit 1638,24,Generic,8133.29,13661.38,186
1639,Premium Ultra Kit 1639,19,Premium,16714.7,29221.65,50
1640,Apple Prime Smartphone 1640,11,Apple,9772.3,12260.48,364
1641,ProLine Classic Kit 1641,7,ProLine,22000.42,32084.28,95
1642,HouseBrand Pro Item 1642,9,HouseBrand,5442.0,7973.75,160
1643,ProLine Max Pack 1643,18,ProLine,7202.97,11830.99,432
1644,ProLine Mini Item 1644,16,ProLine,19699.69,25867.49,241
1645,HouseBrand Mini Set 1645,16,HouseBrand,3885.7,5387.4,438
1646,Premium Lite Item 1646,19,Premium,15810.13,20112.22,199
1647,ValueMart Classic Pack 1647,22,ValueMart,1381.11,2122.61,314
1648,Premium Mini Pack 1648,25,Premium,13311.04,22235.25,24
1649,ProLine Prime Set 1649,15,ProLine,19588.05,30873.43,328
1650,Premium Ultra Kit 1650,18,Premium,5733.89,9358.76,309
1651,ValueMart Lite Biography 1651,6,ValueMart,24516.97,31824.54,469
1652,Premium Classic Biography 1652,6,Premium,21473.89,28086.58,40
1653,Premium Plus Pack 1653,10,Premium,17880.27,22407.31,350
1654,Lakme Max Product 1654,4,Lakme,12184.64,15942.42,105
1655,HouseBrand Lite Biography 1655,6,HouseBrand,280.51,390.13,9
1656,Generic Eco Product 1656,8,Generic,827.34,1285.52,286
1657,ValueMart Eco Set 1657,16,ValueMart,1816.47,2463.27,344
1658,ProLine Lite Item 1658,22,ProLine,14575.07,20664.29,29
1659,Asus Max Laptop 1659,12,Asus,5246.59,8802.32,151
1660,HouseBrand Prime Kit 1660,23,HouseBrand,22771.07,29501.23,325
1661,ValueMart Max Item 1661,8,ValueMart,4057.54,5476.38,99
1662,Premium Plus Product 1662,9,Premium,15845.99,20176.23,101
1663,Generic Pro Pack 1663,23,Generic,2622.33,3027.4,171
1664,ValueMart Prime Kit 1664,22,ValueMart,17609.06,24317.83,330
1665,ProLine Prime Set 1665,15,ProLine,5627.43,7087.49,479
1666,Dell Smart Notebook 1666,12,Dell,8862.04,13735.27,169
1667,ValueMart Ultra Novel 1667,6,ValueMart,16590.05,27348.03,319
1668,ProLine Ultra Set 1668,5,ProLine,1144.26,1642.85,326
1669,Generic Eco Pack 1669,20,Generic,16286.96,26160.49,406
1670,Realme Prime Phone 1670,11,Realme,5911.89,8842.16,38
1671,HouseBrand Plus Novel 1671,6,HouseBrand,18169.41,23221.02,32
1672,HouseBrand Lite Item 1672,8,HouseBrand,12688.29,18605.62,245
1673,Generic Mini Set 1673,16,Generic,10964.24,19161.74,186
1674,Premium Mini Kit 1674,21,Premium,21983.88,34276.95,161
1675,ProLine Eco Product 1675,16,ProLine,15249.51,21847.59,214
1676,Generic Max Item 1676,9,Generic,14820.47,17289.5,55
1677,Panasonic Eco Headphone 1677,1,Panasonic,21298.46,25135.92,390
1678,ProLine Plus Set 1678,14,ProLine,15393.94,19685.94,183
1679,Premium Prime Product 1679,23,Premium,4792.89,8267.42,475
1680,HouseBrand Mini Kit 1680,20,HouseBrand,6056.54,7558.46,87
1681,ProLine Classic Item 1681,8,ProLine,9978.87,13069.93,75
1682,HouseBrand Eco Kit 1682,25,HouseBrand,5779.83,9767.41,483
1683,Nivea Max Pack 1683,4,Nivea,24507.1,31775.67,446
1684,Realme Plus Smartphone 1684,11,Realme,13986.17,17177.61,269
1685,Generic Classic Pack 1685,21,Generic,6903.4,10403.6,351
1686,ProLine Classic Pack 1686,14,ProLine,15085.88,17892.85,279
1687,ValueMart Prime Kit 1687,5,ValueMart,4071.75,5481.93,216
1688,LAKME PLUS PRODUCT 1688,4,Lakme,23051.94,34195.72,490
1689,ValueMart Prime Kit 1689,16,ValueMart,8969.33,11925.26,120
1690,Nike Max Boot 1690,13,Nike,7393.36,10153.82,114
1691,Lenovo Mini Laptop 1691,12,Lenovo,12668.06,22673.35,306
1692,HouseBrand Plus Guide 1692,6,HouseBrand,12225.01,15246.82,52
1693,ValueMart Eco Set 1693,9,ValueMart,17946.9,22674.12,207
1694,ProLine Classic Item 1694,15,ProLine,10446.69,12363.94,428
1695,HouseBrand Max Set 1695,24,HouseBrand,10369.4,17208.56,493
1696,Xiaomi Max Smartphone 1696,11,Xiaomi,23437.14,31377.78,408
1697,Realme Smart Phone 1697,11,Realme,18983.66,26071.85,225
1698,Premium Ultra Set 1698,10,Premium,24870.84,37583.56,7
1699,ProLine Lite Set 1699,18,ProLine,16104.38,27186.62,487
1700,HouseBrand Ultra Kit 1700,22,HouseBrand,14103.24,18918.95,337
1701,Samsung Classic Speaker 1701,1,Samsung,15379.36,25938.13,109
1702,HP Ultra Notebook 1702,12,HP,4159.42,5562.2,287
1703,Adidas Lite Running Shoe 1703,13,Adidas,20925.2,26400.06,211
1704,Generic Max Item 1704,16,Generic,18846.55,33140.36,41
1705,ValueMart Pro Pack 1705,3,ValueMart,23163.47,35693.84,406
1706,ProLine Smart Item 1706,20,ProLine,1391.68,2058.29,348
1707,Premium Plus Pack 1707,16,Premium,7705.5,11023.28,129
1708,ValueMart Classic Pack 1708,14,ValueMart,13836.07,16287.96,322
1709,Xiaomi Eco Phone 1709,11,Xiaomi,5384.76,9400.99,253
1710,Premium Ultra Kit 1710,25,Premium,7526.19,9512.13,329
1711,ProLine Pro Guide 1711,6,ProLine,11969.92,20569.45,486
1712,Bata Smart Boot 1712,13,Bata,1432.03,1683.96,428
1713,ProLine Eco Novel 1713,6,ProLine,21077.14,32753.08,19
1714,Premium Lite Kit 1714,15,Premium,8008.29,14047.55,129
1715,ValueMart Eco Item 1715,9,ValueMart,20881.86,36174.42,387
1716,Reebok Pro Running Shoe 1716,13,Reebok,22362.52,29740.41,25
1717,Generic Mini Product 1717,17,Generic,2244.7,3272.9,325
1718,ProLine Plus Novel 1718,6,ProLine,1615.94,1862.24,210
1719,Premium Classic Pack 1719,9,Premium,14758.79,21339.73,39
1720,HouseBrand Classic Pack 1720,8,HouseBrand,24780.44,43630.7,250
1721,Loreal Smart Set 1721,4,Loreal,10406.93,16357.1,154
1722,ProLine Plus Set 1722,19,ProLine,9190.99,15028.03,124
1723,Loreal Mini Kit 1723,4,Loreal,8328.73,13456.58,419
1724,HouseBrand Plus Kit 1724,16,HouseBrand,20938.39,24716.87,371
1725,Premium Classic Kit 1725,5,Premium,1259.94,1606.27,301
1726,Philips Prime Speaker 1726,1,Philips,12630.05,18861.77,222
1727,HouseBrand Ultra Pack 1727,17,HouseBrand,9653.57,11121.73,122
1728,Generic Ultra Set 1728,17,Generic,1404.56,2406.03,164
1729,Panasonic Mini Camera 1729,1,Panasonic,13285.35,23006.2,156
1730,HouseBrand Lite Product 1730,15,HouseBrand,15230.0,24262.11,371
1731,Lakme Lite Item 1731,4,Lakme,16889.43,29087.49,54
1732,ValueMart Lite Kit 1732,25,ValueMart,11104.15,15256.3,374
1733,ProLine Plus Pack 1733,19,ProLine,13594.71,17907.6,346
1734,ValueMart Classic Set 1734,5,ValueMart,4297.25,6224.42,185
1735,ProLine Pro Pack 1735,5,ProLine,541.99,641.64,166
1736,ValueMart Lite Item 1736,24,ValueMart,1870.39,2239.92,449
1737,Dell Classic Notebook 1737,12,Dell,6165.25,10947.95,381
1738,ValueMart Smart Item 1738,23,ValueMart,10148.34,14630.61,121
1739,Premium Plus Set 1739,10,Premium,994.76,1333.33,35
1740,Maybelline Eco Pack 1740,4,Maybelline,2604.14,3944.13,436
1741,Premium Pro Set 1741,3,Premium,2618.14,3828.59,399
1742,Asus Plus Laptop 1742,12,Asus,3483.99,4016.66,178
1743,ProLine Prime Product 1743,5,ProLine,5935.51,9913.26,9
1744,ProLine Lite Pack 1744,23,ProLine,10178.31,14384.67,380
1745,Premium Plus Set 1745,18,Premium,15691.7,19923.61,197
1746,PROLINE SMART KIT 1746,3,ProLine,10968.42,16640.61,136
1747,Nivea Prime Kit 1747,4,Nivea,7367.17,9937.3,451
1748,Premium Lite Kit 1748,7,Premium,11545.99,18179.06,21
1749,Adidas Mini Running Shoe 1749,13,Adidas,5076.34,6177.45,349
1750,ProLine Mini Pack 1750,21,ProLine,12008.65,14294.98,194
1751,Generic Lite Item 1751,7,Generic,20110.64,32953.74,293
1752,Premium Plus Product 1752,22,Premium,15072.09,21476.05,412
1753,OnePlus Classic Smartphone 1753,11,OnePlus,4890.3,7692.54,165
1754,ProLine Classic Kit 1754,15,ProLine,3913.87,6754.09,417
1755,ValueMart Prime Set 1755,10,ValueMart,1290.98,1759.76,446
1756,ProLine Mini Kit 1756,22,ProLine,22928.07,33675.81,236
1757,HouseBrand Pro Product 1757,24,HouseBrand,21887.28,36910.71,426
1758,HouseBrand Classic Product 1758,22,HouseBrand,9577.79,15723.9,458
1759,Generic Lite Product 1759,15,Generic,18006.12,22787.84,283
1760,ValueMart Max Item 1760,19,ValueMart,23941.93,32243.34,484
1761,Generic Eco Kit 1761,25,Generic,9490.48,12146.11,391
1762,Generic Mini Item 1762,3,Generic,19634.8,29661.05,428
1763,ProLine Max Item 1763,8,ProLine,15230.84,20803.28,316
1764,Lenovo Max Notebook 1764,12,Lenovo,21573.47,34179.03,470
1765,ValueMart Ultra Set 1765,20,ValueMart,14608.16,26213.01,322
1766,HouseBrand Smart Set 1766,7,HouseBrand,6594.16,7980.01,369
1767,HouseBrand Eco Product 1767,14,HouseBrand,15353.31,24901.15,264
1768,HouseBrand Pro Item 1768,9,HouseBrand,355.81,555.4,18
1769,Premium Smart Set 1769,25,Premium,7399.01,9393.47,478
1770,ValueMart Classic Pack 1770,8,ValueMart,10664.12,14002.99,486
1771,ProLine Lite Kit 1771,9,ProLine,15973.26,21951.54,67
1772,ProLine Prime Product 1772,10,ProLine,1048.78,1831.86,17
1773,Realme Prime Smartphone 1773,11,Realme,8237.18,9935.81,397
1774,ValueMart Eco Pack 1774,16,ValueMart,-21602.43,25420.65,173
1775,Maybelline Smart Set 1775,4,Maybelline,3702.43,5707.22,126
1776,ProLine Max Product 1776,24,ProLine,10972.32,15070.2,292
1777,ValueMart Plus Set 1777,20,ValueMart,18577.1,24343.27,223
1778,ValueMart Lite Set 1778,5,ValueMart,8977.36,14849.83,165
1779,Premium Pro Item 1779,18,Premium,16663.05,28146.03,118
1780,ProLine Plus Product 1780,7,ProLine,8525.11,10038.49,307
1781,Premium Eco Kit 1781,22,Premium,-14581.62,19594.48,188
1782,Zara Smart Dress 1782,2,Zara,18099.07,29622.37,63
1783,Premium Mini Item 1783,17,Premium,5134.34,8952.19,207
1784,Premium Ultra Pack 1784,19,Premium,16461.02,25895.05,389
1785,Generic Plus Pack 1785,23,Generic,23211.26,35679.52,163
1786,Samsung Eco Smartphone 1786,11,Samsung,9125.16,15352.18,207
1787,  ValueMart Ultra Kit 1787  ,17,ValueMart,1977.79,2457.25,397
1788,HouseBrand Mini Kit 1788,23,HouseBrand,22118.23,39120.32,118
1789,Samsung Max Smartphone 1789,11,Samsung,19612.32,33112.39,11
1790,  ValueMart Eco Product 1790  ,8,ValueMart,3676.18,6610.02,411
1791,Panasonic Classic Headphone 1791,1,Panasonic,14953.53,23516.49,260
1792,ProLine Mini Set 1792,18,ProLine,6427.91,10406.96,80
1793,HouseBrand Lite Novel 1793,6,HouseBrand,20734.5,26797.8,403
1794,HouseBrand Max Set 1794,18,HouseBrand,19596.17,24942.29,135
1795,ValueMart Classic Biography 1795,6,ValueMart,19488.64,23501.34,99
1796,ProLine Ultra Kit 1796,5,ProLine,11415.5,20029.84,106
1797,Premium Lite Item 1797,15,Premium,9722.56,17363.92,2
1798,Dell Lite Laptop 1798,12,Dell,10871.69,15411.37,154
1799,Generic Classic Set 1799,8,Generic,8176.09,13057.99,48
1800,H&M Pro Dress 1800,2,H&M,17061.33,21851.86,312
1801,HouseBrand Lite Item 1801,10,HouseBrand,3706.15,5593.65,196
1802,Generic Ultra Kit 1802,19,Generic,8898.66,11178.68,377
1803,Premium Classic Biography 1803,6,Premium,20461.92,27091.0,54
1804,ValueMart Smart Set 1804,20,ValueMart,8313.43,10580.3,350
1805,Generic Max Set 1805,19,Generic,11740.2,13739.91,63
1806,HouseBrand Classic Item 1806,24,HouseBrand,3736.45,5155.23,491
1807,ValueMart Eco Item 1807,10,ValueMart,12261.28,20360.33,14
1808,Philips Ultra Speaker 1808,1,Philips,23315.18,36602.34,461
1809,Premium Pro Kit 1809,24,Premium,20443.87,35840.04,73
1810,Generic Mini Product 1810,16,Generic,8964.86,12890.52,405
1811,ValueMart Pro Product 1811,17,ValueMart,10701.95,17396.95,133
1812,HouseBrand Max Kit 1812,3,HouseBrand,20758.17,26626.97,23
1813,ProLine Smart Product 1813,24,ProLine,3930.87,4850.52,188
1814,ValueMart Plus Set 1814,21,ValueMart,20476.61,33380.84,141
1815,HouseBrand Eco Item 1815,25,HouseBrand,6799.96,11473.72,201
1816,ProLine Classic Item 1816,9,ProLine,13458.1,19374.82,32
1817,Philips Ultra Headphone 1817,1,Philips,14382.83,23528.57,447
1818,Premium Ultra Item 1818,5,Premium,23294.81,34820.14,88
1819,Generic Mini Product 1819,5,Generic,16166.39,20608.1,66
1820,Levis Lite T-Shirt 1820,2,Levis,17148.62,20954.78,20
1821,Premium Max Pack 1821,3,Premium,18511.59,21952.55,159
1822,ValueMart Pro Product 1822,21,ValueMart,19913.91,24731.2,466
1823,Nike Prime Boot 1823,13,Nike,2460.81,3841.75,322
1824,H&M Max Jeans 1824,2,H&M,23614.8,30345.61,456
1825,HouseBrand Smart Product 1825,18,HouseBrand,3250.87,4181.39,48
1826,Dell Pro Desktop 1826,12,Dell,14348.75,25817.15,379
1827,Sony Lite Headphone 1827,1,Sony,57.84,79.69,466
1828,ProLine Lite Item 1828,10,ProLine,22101.74,38527.28,387
1829,ValueMart Plus Product 1829,23,ValueMart,3622.31,5135.96,314
1830,ProLine Smart Set 1830,19,ProLine,7849.65,12411.12,442
1831,HouseBrand Mini Novel 1831,6,HouseBrand,8119.31,13878.17,177
1832,Premium Classic Product 1832,7,Premium,24109.89,32525.9,113
1833,Sony Smart Camera 1833,1,Sony,6409.78,8084.55,317
1834,Bata Eco Running Shoe 1834,13,Bata,2862.27,4456.36,170
1835,ValueMart Prime Product 1835,22,ValueMart,9094.85,11455.15,238
1836,Samsung Plus Smartphone 1836,11,Samsung,19659.87,30167.42,227
1837,ValueMart Prime Set 1837,3,ValueMart,13452.82,19563.84,365
1838,ProLine Max Product 1838,9,ProLine,2798.51,5002.96,310
1839,ProLine Smart Product 1839,5,ProLine,4858.94,6047.58,309
1840,Premium Eco Set 1840,15,Premium,11119.56,14591.22,107
1841,OnePlus Pro Smartphone 1841,11,OnePlus,16854.37,22468.65,426
1842,ProLine Lite Kit 1842,23,ProLine,7693.34,9838.37,65
1843,Generic Plus Pack 1843,24,Generic,20273.49,27836.3,237
1844,ProLine Plus Product 1844,22,ProLine,12994.42,17872.38,206
1845,Generic Mini Pack 1845,21,Generic,18816.52,25282.23,109
1846,HouseBrand Smart Pack 1846,16,HouseBrand,9266.29,10662.57,46
1847,ProLine Prime Product 1847,25,ProLine,13763.25,21181.38,217
1848,Premium Mini Set 1848,15,Premium,13788.5,18456.34,27
1849,Premium Max Item 1849,25,Premium,15560.63,24680.7,67
1850,Acer Pro Laptop 1850,12,Acer,7232.14,8619.46,165
1851,HouseBrand Pro Product 1851,9,HouseBrand,4443.63,7022.52,142
1852,HouseBrand Smart Item 1852,22,HouseBrand,7603.73,10389.54,172
1853,HouseBrand Pro Item 1853,17,HouseBrand,3774.32,6620.66,129
1854,ProLine Smart Kit 1854,10,ProLine,2574.93,3253.54,462
1855,ProLine Prime Pack 1855,24,ProLine,6215.63,9823.65,434
1856,Maybelline Plus Item 1856,4,Maybelline,4892.84,8423.05,31
1857,Loreal Max Pack 1857,4,Loreal,517.83,764.21,173
1858,Generic Smart Product 1858,22,Generic,8183.48,10092.73,53
1859,Generic Pro Kit 1859,25,Generic,16934.63,28838.81,361
1860,Premium Mini Pack 1860,19,Premium,17471.14,24459.01,297
1861,Premium Prime Item 1861,9,Premium,17938.12,28985.55,224
1862,Premium Pro Pack 1862,24,Premium,14238.06,19100.41,287
1863,Nike Max Running Shoe 1863,13,Nike,-15362.16,21927.55,305
1864,HouseBrand Max Pack 1864,20,HouseBrand,14636.1,16921.28,456
1865,Generic Eco Product 1865,15,Generic,15858.41,27671.65,17
1866,Xiaomi Ultra Phone 1866,11,Xiaomi,14382.97,20981.13,491
1867,ProLine Prime Product 1867,14,ProLine,1729.24,2997.18,225
1868,HouseBrand Eco Pack 1868,23,HouseBrand,13724.09,20747.55,33
1869,Puma Prime T-Shirt 1869,2,Puma,14968.87,21389.75,147
1870,Premium Mini Kit 1870,18,Premium,1225.77,1976.04,392
1871,Generic Lite Product 1871,8,Generic,16310.05,25405.05,435
1872,ProLine Eco Biography 1872,6,ProLine,11039.29,18691.3,485
1873,Premium Eco Product 1873,16,Premium,1765.02,2537.91,138
1874,ProLine Plus Kit 1874,8,ProLine,16059.06,24882.98,463
1875,LG Plus Soundbar 1875,1,LG,-15212.0,24759.85,308
1876,Premium Mini Kit 1876,20,Premium,1521.45,2049.97,119
1877,OnePlus Prime Phone 1877,11,OnePlus,4535.3,6455.9,75
1878,Nike Mini Jacket 1878,2,Nike,2874.77,4555.51,256
1879,ProLine Plus Set 1879,7,ProLine,17799.58,21026.12,90
1880,ValueMart Mini Kit 1880,15,ValueMart,9816.64,16374.46,315
1881,Generic Classic Item 1881,20,Generic,9420.21,14646.2,410
1882,ProLine Eco Novel 1882,6,ProLine,14531.15,17478.39,495
1883,Samsung Pro Smartphone 1883,11,Samsung,4609.06,7946.93,65
1884,Lenovo Ultra Notebook 1884,12,Lenovo,14789.81,20472.77,184
1885,Premium Classic Item 1885,8,Premium,5112.85,8910.25,397
1886,ProLine Eco Pack 1886,20,ProLine,3374.87,5519.17,370
1887,Realme Max Phone 1887,11,Realme,434.15,648.38,62
1888,Nivea Plus Kit 1888,4,Nivea,5287.86,8473.41,474
1889,HouseBrand Classic Product 1889,7,HouseBrand,22302.61,35174.79,346
1890,Premium Ultra Pack 1890,21,Premium,15398.98,26405.44,342
1891,HouseBrand Classic Set 1891,10,HouseBrand,13751.06,20424.84,311
1892,Generic Mini Pack 1892,23,Generic,4164.64,6354.16,143
1893,ProLine Max Product 1893,19,ProLine,9282.74,15909.95,261
1894,Premium Lite Kit 1894,10,Premium,4374.05,6690.68,427
1895,Xiaomi Prime Phone 1895,11,Xiaomi,428.99,512.81,321
1896,Premium Prime Item 1896,5,Premium,19244.78,33290.11,125
1897,ValueMart Pro Item 1897,14,ValueMart,2683.86,4018.74,271
1898,Premium Mini Set 1898,22,Premium,18749.47,25109.55,87
1899,Lakme Ultra Item 1899,4,Lakme,22522.01,38403.58,295
1900,Nike Mini T-Shirt 1900,2,Nike,20600.68,24992.5,416
1901,Zara Eco Jeans 1901,2,Zara,18977.09,28439.1,44
1902,Apple Eco Smartphone 1902,11,Apple,22601.36,38321.68,388
1903,Nike Plus Jacket 1903,2,Nike,15421.38,25475.72,444
1904,ProLine Lite Product 1904,14,ProLine,24575.99,39221.58,320
1905,Generic Smart Kit 1905,3,Generic,4997.54,8431.15,112
1906,ProLine Eco Pack 1906,25,ProLine,2503.56,3042.36,367
1907,Generic Mini Product 1907,20,Generic,1655.64,1977.77,336
1908,Premium Lite Kit 1908,23,Premium,20021.22,34496.88,384
1909,HouseBrand Max Set 1909,17,HouseBrand,8097.28,14082.01,155
1910,ValueMart Pro Pack 1910,8,ValueMart,6924.0,11951.93,68
1911,ProLine Classic Kit 1911,18,ProLine,22397.02,28026.19,244
1912,Generic Eco Kit 1912,24,Generic,15337.92,24298.68,32
1913,ValueMart Lite Product 1913,23,ValueMart,9549.79,15448.92,14
1914,ValueMart Ultra Pack 1914,17,ValueMart,19704.43,34148.03,181
1915,ValueMart Prime Kit 1915,18,ValueMart,1737.61,2205.1,467
1916,HouseBrand Prime Pack 1916,24,HouseBrand,24217.83,43079.13,115
1917,Panasonic Ultra Speaker 1917,1,Panasonic,9592.08,15767.34,166
1918,Generic Mini Set 1918,19,Generic,2193.43,3391.41,112
1919,Maybelline Max Pack 1919,4,Maybelline,12355.57,16133.85,8
1920,Zara Mini Dress 1920,2,Zara,2046.48,3565.13,171
1921,PREMIUM ULTRA SET 1921,19,Premium,23299.01,33911.56,342
1922,OnePlus Prime Smartphone 1922,11,OnePlus,8992.26,13943.39,321
1923,Generic Lite Set 1923,9,Generic,18669.52,31194.08,78
1924,Premium Smart Pack 1924,22,Premium,6107.88,9116.4,160
1925,ProLine Smart Guide 1925,6,ProLine,987.02,1589.19,333
1926,Generic Ultra Product 1926,14,Generic,18111.99,21860.35,191
1927,PREMIUM MAX PRODUCT 1927,25,Premium,24859.0,36101.48,65
1928,Generic Ultra Item 1928,22,Generic,6127.04,9983.51,405
1929,PROLINE CLASSIC PRODUCT 1929,22,ProLine,20375.92,34183.73,499
1930,Dell Max Desktop 1930,12,Dell,20508.75,32792.63,169
1931,Maybelline Smart Kit 1931,4,Maybelline,2898.9,4788.26,51
1932,Generic Ultra Set 1932,16,Generic,13008.43,22631.03,259
1933,ProLine Ultra Product 1933,17,ProLine,9933.86,14096.7,399
1934,ProLine Classic Pack 1934,16,ProLine,19018.87,28848.39,307
1935,Bata Prime Boot 1935,13,Bata,18186.17,29251.04,386
1936,HouseBrand Mini Item 1936,21,HouseBrand,1610.67,2642.66,407
1937,Bata Classic Sneaker 1937,13,Bata,1913.59,3045.2,253
1938,HouseBrand Classic Item 1938,18,HouseBrand,13114.5,21848.35,124
1939,HouseBrand Classic Pack 1939,8,HouseBrand,5087.59,7010.58,157
1940,Apple Pro Smartphone 1940,11,Apple,17413.54,29595.84,239
1941,Generic Classic Kit 1941,19,Generic,4390.99,6094.87,248
1942,Maybelline Pro Item 1942,4,Maybelline,17183.77,22533.28,172
1943,Premium Ultra Kit 1943,14,Premium,19806.15,31414.74,441
1944,ValueMart Max Pack 1944,8,ValueMart,8355.03,13156.56,310
1945,Premium Prime Kit 1945,14,Premium,2455.02,4217.96,443
1946,Bata Lite Sneaker 1946,13,Bata,11860.36,15169.23,136
1947,HouseBrand Smart Pack 1947,10,HouseBrand,8353.98,11077.2,321
1948,ProLine Pro Item 1948,15,ProLine,11583.77,20016.51,352
1949,HouseBrand Classic Pack 1949,24,HouseBrand,5525.86,6714.3,480
1950,PREMIUM MINI KIT 1950,20,Premium,24871.79,42564.09,50
1951,Samsung Plus TV 1951,1,Samsung,6319.03,7444.91,311
1952,Premium Classic Set 1952,21,Premium,14556.1,21600.04,223
1953,HouseBrand Classic Pack 1953,14,HouseBrand,6348.66,9783.7,285
1954,Sony Mini Headphone 1954,1,Sony,16167.99,26311.5,495
1955,Generic Classic Pack 1955,17,Generic,8336.33,14063.98,234
1956,HouseBrand Plus Product 1956,18,HouseBrand,3251.02,4151.04,303
1957,ValueMart Max Product 1957,16,ValueMart,7270.93,8926.02,236
1958,Lakme Prime Pack 1958,4,Lakme,4182.15,6108.3,272
1959,HouseBrand Ultra Kit 1959,16,HouseBrand,4451.24,7180.4,491
1960,ProLine Mini Product 1960,8,ProLine,7823.38,10133.42,247
1961,Premium Plus Pack 1961,20,Premium,23997.36,35279.12,190
1962,Puma Lite Shirt 1962,2,Puma,6551.2,8206.9,370
1963,HouseBrand Prime Product 1963,22,HouseBrand,2167.11,3853.58,424
1964,ProLine Lite Product 1964,15,ProLine,12967.61,22055.02,264
1965,LG Lite Soundbar 1965,1,LG,19439.96,23829.36,71
1966,ValueMart Prime Product 1966,22,ValueMart,13252.95,15767.49,102
1967,HouseBrand Max Set 1967,21,HouseBrand,731.49,907.0,391
1968,PROLINE MAX PACK 1968,20,ProLine,11648.53,20069.28,279
1969,HouseBrand Lite Set 1969,16,HouseBrand,15607.04,20912.7,383
1970,Nivea Mini Set 1970,4,Nivea,24031.25,29272.91,276
1971,ValueMart Smart Set 1971,14,ValueMart,6850.59,9054.37,278
1972,Premium Ultra Product 1972,15,Premium,19958.46,33034.58,397
1973,Generic Lite Product 1973,22,Generic,7357.92,10689.13,351
1974,Sony Prime Soundbar 1974,1,Sony,18684.1,25158.57,155
1975,Premium Prime Pack 1975,15,Premium,4274.04,7191.54,364
1976,ProLine Prime Product 1976,21,ProLine,21942.45,25889.0,57
1977,HouseBrand Pro Product 1977,25,HouseBrand,6232.1,8420.39,298
1978,Premium Smart Item 1978,7,Premium,6724.94,10149.48,10
1979,HouseBrand Plus Biography 1979,6,HouseBrand,9874.59,15563.78,482
1980,HouseBrand Smart Kit 1980,21,HouseBrand,17333.9,26630.24,399
1981,Lakme Lite Product 1981,4,Lakme,20412.08,23968.45,235
1982,HouseBrand Pro Product 1982,7,HouseBrand,1473.62,2333.96,265
1983,ValueMart Classic Item 1983,10,ValueMart,16318.61,22447.39,119
1984,Asus Ultra Notebook 1984,12,Asus,11476.13,13537.56,263
1985,Samsung Lite Phone 1985,11,Samsung,16044.56,24146.0,42
1986,Puma Smart Shirt 1986,2,Puma,16718.0,22582.02,430
1987,LG Ultra Camera 1987,1,LG,3932.11,5793.63,79
1988,ValueMart Pro Kit 1988,8,ValueMart,17374.86,22698.95,37
1989,ProLine Plus Kit 1989,20,ProLine,7197.61,11181.93,303
1990,ValueMart Prime Pack 1990,20,ValueMart,9669.63,11414.26,368
1991,ProLine Eco Pack 1991,14,ProLine,24885.46,44292.25,340
1992,Generic Smart Novel 1992,6,Generic,18904.63,25979.1,417
1993,ValueMart Ultra Item 1993,5,ValueMart,16664.57,24589.65,67
1994,ProLine Mini Pack 1994,14,ProLine,20693.45,28324.23,312
1995,Generic Mini Pack 1995,17,Generic,9186.48,10819.57,201
1996,ProLine Ultra Item 1996,10,ProLine,23753.36,34777.78,323
